"trial_ID" "prime" "target_lexicality" "target" "experimentID" "subjectID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "relatedness" "stem" "cluster" "unrelated" "condition" "prime_lexicality" "microblock" "lengthprime" "lengthtarget" "old20target" "old20prime" "freqtarget" "freqprime" "freqcluster"
"111192" "geninto" "word" "genio" "SL1_2" "LA13" "1" "S" 480 "word" 107 1 563 "1" "related" "geni" "nto" "magia" "HF" "nonword" 10 7 5 1.25 1.95 3.61888448499545 0 5.76091907451348
"111192" "geninto" "word" "genio" "SL1_2" "MB23" "1" "D" 513 "word" 165 1 833 "1" "related" "geni" "nto" "magia" "HF" "nonword" 10 7 5 1.25 1.95 3.61888448499545 0 5.76091907451348
"111192" "geninto" "word" "genio" "SL1_2" "GP45" "1" "D" 724 "word" 229 1 514 "1" "related" "geni" "nto" "magia" "HF" "nonword" 10 7 5 1.25 1.95 3.61888448499545 0 5.76091907451348
"111211" "guantordo" "word" "guanto" "SL1_2" "CM41" "1" "D" 499 "word" 105 1 562 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "ET21" "1" "D" 413 "word" 50 1 378 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "GZ35" "1" "D" 565 "word" 316 1 653 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "TF29" "1" "D" 432 "word" 69 1 544 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "LS11" "1" "D" 575 "word" 68 1 678 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "VP3" "1" "S" 507 "word" 263 1 579 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "GI37" "1" "D" 615 "word" 170 1 807 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "FC5" "1" "D" 664 "word" 306 1 1046 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "SC15" "1" "D" 624 "word" 109 1 932 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "SS7" "1" "D" 690 "word" 75 1 651 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "MZ17" "1" "D" 467 "word" 261 1 839 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "FT31" "1" "D" 0 "NoResponse" 216 0 1073 "0" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "KN25" "1" "D" 577 "word" 46 1 570 "0" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "LA13" "1" "S" 664 "word" 135 1 678 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "FC19" "1" "D" 452 "word" 162 1 641 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "EC43" "1" "D" 525 "word" 121 1 585 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "EA1" "1" "D" 569 "word" 169 1 656 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "DR33" "1" "S" 557 "word" 148 1 555 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "ATA27" "1" "D" 553 "word" 204 1 473 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "MB23" "1" "D" 544 "word" 54 1 509 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "AM9" "1" "D" 540 "word" 300 1 599 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "NJ39" "1" "D" 504 "word" 241 1 656 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111211" "guantordo" "word" "guanto" "SL1_2" "GP45" "1" "D" 580 "word" 202 1 652 "1" "related" "guant" "ordo" "stalla" "HF" "nonword" 15 9 6 1.25 3 2.959518376973 0 4.89100750704927
"111225" "lanome" "word" "lana" "SL1_2" "AG32" "2" "D" 650 "word" 84 1 972 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "AC26" "2" "D" 573 "word" 224 1 615 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "DV40" "2" "D" 632 "word" 158 1 663 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "SB4" "2" "D" 647 "word" 222 1 609 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "FC4" "2" "D" 527 "word" 222 1 482 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "IM16" "2" "D" 579 "word" 57 1 610 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "EF2" "2" "D" 556 "word" 61 1 664 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "VB30" "2" "D" 559 "word" 51 1 542 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "LD18" "2" "D" 525 "word" 104 1 648 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "BA22" "2" "S" 498 "word" 228 1 646 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "EF44" "2" "D" 549 "word" 50 1 749 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "GS36" "2" "D" 742 "word" 153 1 737 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "AG38" "2" "D" 520 "word" 288 1 679 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "RZ20" "2" "D" 773 "word" 248 1 738 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "ADC8" "2" "D" 519 "word" 224 1 584 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "GS24" "2" "D" 534 "word" 108 1 460 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "FM12" "2" "D" 585 "word" 307 1 462 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "EDP28" "2" "D" 584 "word" 134 1 603 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "GM10" "2" "D" 595 "word" 63 1 766 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "FB14" "2" "D" 505 "word" 320 1 580 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "AD42" "2" "D" 439 "word" 166 1 591 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111225" "lanome" "word" "lana" "SL1_2" "MR34" "2" "D" 448 "word" 37 1 516 "1" "related" "lan" "ome" "toro" "HF" "nonword" 15 6 4 1 1.95 3.53339070801755 0 5.72106004673901
"111238" "lineutto" "word" "linea" "SL1_2" "VB30" "2" "D" 507 "word" 123 1 472 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "RZ20" "2" "D" 747 "word" 55 1 886 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "GM10" "2" "D" 515 "word" 314 1 777 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "FM12" "2" "D" 531 "word" 214 1 622 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "EF44" "2" "D" 482 "word" 256 1 403 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "BA22" "2" "S" 1127 "word" 73 1 1121 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "IM16" "2" "D" 428 "word" 207 1 465 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "FC4" "2" "D" 525 "word" 124 1 634 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "LD18" "2" "D" 502 "word" 50 1 574 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "AC26" "2" "D" 579 "word" 291 1 623 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "SB4" "2" "D" 564 "word" 124 1 589 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "AG32" "2" "D" 877 "word" 136 1 733 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "ADC8" "2" "D" 517 "word" 46 1 504 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "EDP28" "2" "D" 460 "word" 198 1 602 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "GS24" "2" "D" 511 "word" 125 1 512 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "FB14" "2" "D" 498 "word" 271 1 535 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "AG38" "2" "D" 431 "word" 231 1 606 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "GS36" "2" "D" 659 "word" 188 1 834 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "MR34" "2" "D" 461 "word" 217 1 638 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "EF2" "2" "D" 573 "word" 308 1 475 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "DV40" "2" "D" 512 "word" 264 1 701 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111238" "lineutto" "word" "linea" "SL1_2" "AD42" "2" "D" 445 "word" 37 1 713 "1" "related" "line" "utto" "lista" "HF" "nonword" 19 8 5 1 2.55 4.02292301187894 0 5.46694320769594
"111248" "mareve" "word" "mare" "SL1_2" "GZ35" "1" "D" 524 "word" 289 1 774 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "VP3" "1" "S" 438 "word" 81 1 542 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "CM41" "1" "D" 499 "nonword" 305 0 568 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "FC5" "1" "D" 429 "word" 250 1 517 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "SC15" "1" "D" 483 "word" 236 1 1241 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "EC43" "1" "D" 438 "word" 104 1 519 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "ET21" "1" "D" 454 "word" 191 1 452 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "DR33" "1" "S" 410 "word" 176 1 515 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "LS11" "1" "D" 417 "word" 217 1 478 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "GI37" "1" "D" 505 "word" 23 1 747 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "TF29" "1" "D" 440 "word" 131 1 838 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "LA13" "1" "S" 645 "word" 77 1 930 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "FC19" "1" "D" 486 "word" 136 1 616 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "NJ39" "1" "D" 849 "word" 202 1 544 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "GP45" "1" "D" 505 "word" 23 1 633 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "AM9" "1" "D" 460 "word" 271 1 701 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "MZ17" "1" "D" 523 "word" 229 1 459 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "KN25" "1" "D" 425 "word" 333 1 556 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "FT31" "1" "D" 477 "word" 37 1 431 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "ATA27" "1" "D" 612 "word" 116 1 527 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "EA1" "1" "D" 583 "word" 33 1 690 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "MB23" "1" "D" 437 "word" 44 1 470 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111248" "mareve" "word" "mare" "SL1_2" "SS7" "1" "D" 480 "word" 317 1 565 "1" "related" "mar" "eve" "sala" "HF" "nonword" 19 6 4 1 1.8 4.68159395836863 0 4.85770028459017
"111263" "mortoco" "word" "morte" "SL1_2" "CM41" "1" "D" 476 "word" 284 1 717 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "VP3" "1" "S" 668 "word" 34 1 742 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "SC15" "1" "D" 511 "word" 19 1 605 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "LS11" "1" "D" 446 "word" 236 1 604 "0" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "MZ17" "1" "D" 549 "word" 208 1 592 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "ET21" "1" "D" 431 "word" 255 1 464 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "FC19" "1" "D" 567 "word" 38 1 705 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "GZ35" "1" "D" 468 "word" 222 1 767 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "EA1" "1" "D" 583 "word" 192 1 875 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "NJ39" "1" "D" 739 "word" 161 1 528 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "GI37" "1" "D" 557 "word" 329 1 710 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "FC5" "1" "D" 425 "word" 42 1 476 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "EC43" "1" "D" 473 "word" 334 1 626 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "SS7" "1" "D" 410 "word" 264 1 585 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "GP45" "1" "D" 420 "word" 280 1 499 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "AM9" "1" "D" 489 "word" 202 1 733 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "LA13" "1" "S" 531 "word" 238 1 576 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "FT31" "1" "D" 574 "word" 322 1 769 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "MB23" "1" "D" 544 "word" 210 1 816 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "KN25" "1" "D" 438 "word" 296 1 573 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "TF29" "1" "D" 495 "word" 315 1 753 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "DR33" "1" "S" 432 "word" 134 1 463 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111263" "mortoco" "word" "morte" "SL1_2" "ATA27" "1" "D" 445 "word" 186 1 630 "1" "related" "mort" "oco" "aceto" "HF" "nonword" 18 7 5 1 1.95 4.47546779211603 0 4.77659223358054
"111268" "multusto" "word" "multa" "SL1_2" "AG32" "2" "D" 722 "word" 23 1 734 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "VB30" "2" "D" 465 "word" 85 1 666 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "EDP28" "2" "D" 425 "word" 144 1 644 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "GS36" "2" "D" 629 "word" 197 1 577 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "MR34" "2" "D" 610 "word" 297 1 561 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "AC26" "2" "D" 559 "word" 90 1 707 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "LD18" "2" "D" 478 "word" 287 1 482 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "IM16" "2" "D" 539 "word" 278 1 612 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "FC4" "2" "D" 567 "word" 47 1 643 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "GM10" "2" "D" 706 "word" 253 1 1009 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "RZ20" "2" "D" 758 "word" 228 1 661 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "EF44" "2" "D" 602 "word" 278 1 645 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "DV40" "2" "D" 585 "word" 306 1 690 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
"111268" "multusto" "word" "multa" "SL1_2" "BA22" "2" "S" 502 "word" 222 1 637 "1" "related" "mult" "usto" "cuoco" "HF" "nonword" 18 8 5 1 2.85 3.11859536522376 0 4.81069614534731
